"year","month","day","h1","h2","h3","h4","h5","h6","h7","h8","h9","h10","h11","h12","h13","h14","h15","h16","h17","h18","h19","h20","h21","h22","h23","h24"
2006,7,28,20681,18621,17159,16176,16182,16985,18235,19631,21980,24456,27008,28513,30061,31455,32162,32554,33661,34727,34304,32513,30541,28986,25779,22400
2006,7,29,19656,17903,16582,15579,15255,15086,15719,17388,19624,21807,24650,27671,29927,31478,32422,33053,33063,32613,32002,30600,28474,27128,24365,21062
2006,7,30,18460,16409,15196,14193,13915,13735,14242,16384,19892,23189,25798,28654,30984,32655,33810,34972,35842,36433,35476,33831,32292,30600,27431,23588
2006,7,31,20424,18460,17246,16244,16029,16397,17689,18891,20745,23534,27111,29614,32217,34030,35185,36338,37388,38192,38071,36306,34776,33250,29001,24896
2006,8,1,21812,19962,18457,17353,16868,17614,19022,19808,21822,24116,27139,29544,31717,34022,35725,37419,38821,39363,38993,37027,35399,33864,29673,25605
2006,8,2,14317.161873599,13433.0146156889,12982.8767604401,12774.2287696689,13070.1698901467,14193.443897485,16227.3992285457,17275.7729141471,17558.2766671076,17978.1886685774,18369.2894639755,18729.0282504957,19195.8081619143,19682.282598055,19979.8277680846,20533.7441173502,21341.4224039204,22288.2507547363,22634.2839386749,22346.5429986293,21945.929126678,20875.2710373083,18643.9884989129,16328.9448618716
2006,8,3,14341.2692741114,13453.7713532529,13001.0301955204,12790.2320814463,13084.3628320319,14204.9482743768,16234.8920397672,17284.9485908998,17575.3100077234,18003.3876655753,18402.7567488818,18770.2541575241,19243.792820956,19735.5885586144,20037.0882191712,20593.3447531994,21401.6917495508,22347.945503733,22690.5225152397,22395.9889685116,21989.806171954,20916.897332095,18681.2595380679,16361.4035966479
2006,8,4,14365.3766746238,13474.5280908169,13019.1836306007,12806.2353932238,13098.5557739172,14216.4526512685,16242.3848509887,17294.1242676525,17592.3433483392,18028.5866625733,18436.224033788,18811.4800645525,19291.7774799976,19788.8945191738,20094.3486702577,20652.9453890486,21461.9610951812,22407.6402527298,22746.7610918045,22445.4349383938,22033.6832172299,20958.5236268816,18718.530577223,16393.8623314243
2006,8,5,14389.4840751362,13495.2848283808,13037.3370656811,12822.2387050012,13112.7487158025,14227.9570281602,16249.8776622103,17303.2999444052,17609.376688955,18053.7856595713,18469.6913186943,18852.705971581,19339.7621390393,19842.2004797332,20151.6091213443,20712.5460248978,21522.2304408115,22467.3350017266,22802.9996683693,22494.8809082761,22077.5602625059,21000.1499216683,18755.801616378,16426.3210662006
2006,8,6,14413.5914756486,13516.0415659448,13055.4905007614,12838.2420167786,13126.9416576877,14239.4614050519,16257.3704734318,17312.4756211578,17626.4100295708,18078.9846565693,18503.1586036005,18893.9318786094,19387.7467980809,19895.5064402925,20208.8695724308,20772.146660747,21582.4997864419,22527.0297507233,22859.2382449341,22544.3268781584,22121.4373077818,21041.7762164549,18793.0726555331,16458.7798009769
2006,8,7,14437.6988761611,13536.7983035088,13073.6439358417,12854.2453285561,13141.134599573,14250.9657819437,16264.8632846534,17321.6512979105,17643.4433701865,18104.1836535673,18536.6258885067,18935.1577856378,19435.7314571226,19948.8124008519,20266.1300235174,20831.7472965962,21642.7691320722,22586.7244997201,22915.4768214989,22593.7728480407,22165.3143530578,21083.4025112415,18830.3436946881,16491.2385357533
2006,8,8,14461.8062766735,13557.5550410727,13091.797370922,12870.2486403335,13155.3275414582,14262.4701588354,16272.3560958749,17330.8269746632,17660.4767108023,18129.3826505653,18570.093173413,18976.3836926663,19483.7161161642,20002.1183614113,20323.3904746039,20891.3479324455,21703.0384777026,22646.4192487168,22971.7153980637,22643.2188179229,22209.1913983338,21125.0288060282,18867.6147338432,16523.6972705296
2006,8,9,19438,17711,16859,15798,15934,16634,17543,18196,19076,20417,22131,24329,25384,26212,26929,27766,29103,31077,31189,29130,28633,27383,24373,21179
2006,8,10,18257,17053,15794,15045,15055,16095,17783,18706,19166,21083,24246,26642,28370,30517,31585,32945,34362,34846,34528,33331,32105,30372,26531,22986
2006,8,11,20069,18344,16999,16020,15838,16326,17548,18309,19042,19955,20289,20404,20629,20610,20476,20992,21430,22064,21824,21808,22196,21695,19488,17070
2006,8,12,15174,13783,12948,12462,12375,12432,13287,14644,17305,19319,20299,20554,20794,21144,21292,22253,22904,23652,23376,22449,21914,21228,18683,16021
2006,8,13,13770,12318,11498,11058,10846,10945,11389,13076,16052,18663,19983,21278,22789,24408,25558,26569,27543,28209,27552,25848,24429,23460,20573,17142
2006,8,14,14914,13545,12662,11986,12099,13125,14648,15505,16441,17686,19791,22432,24955,26914,27901,28778,29177,30036,30026,28666,28053,26676,23163,19671
2006,8,15,17349,15877,14811,14217,14183,15044,16654,17491,18889,20761,23345,24665,25646,26537,27502,29301,30053,29661,28790,27567,27287,26366,23263,20151
2006,8,16,17352,16151,15514,14799,14719,15192,16363,17297,18813,20518,22081,23923,25565,27253,28528,30188,31313,32130,31502,29240,27548,25418,21773,18268
2006,8,17,15733,14181,13157,12443,12494,13400,14900,15615,16389,17956,19862,21873,23813,25061,26515,28139,29102,29736,29433,27492,26578,25228,21729,18306
2006,8,18,15734,14165,13103,12462,12474,13439,14651,15236,16350,17729,19766,21544,23518,25455,27216,28818,30316,31491,31101,29023,27797,26081,22670,19551
2006,8,19,16856,14936,13852,13297,12968,13119,13990,15678,17933,19965,22693,25132,27552,29235,30765,31989,32738,32821,32213,30258,29439,27307,23672,20310
2006,8,20,17531,15569,14461,13917,13547,13418,14112,15918,19277,22271,24364,26375,28685,29809,30707,31471,32075,32095,30349,28760,27512,25951,22951,20135
2006,8,21,17947,16639,15597,14983,14996,15817,17154,17844,18766,20267,22282,24504,26032,27841,29106,30425,31578,32044,31308,29416,28253,26049,22063,18740
2006,8,22,16318,14492,13773,13130,13129,14264,15835,16542,16878,18380,20720,23137,25521,27805,29063,30809,31963,32384,32006,30673,29276,27189,23337,19911
2006,8,23,17428,15829,14938,14148,13912,14680,16075,17021,17955,19876,22006,24249,26344,28263,29652,31339,32366,32466,32275,29858,28511,26231,22356,19077
2006,8,24,16425,14962,13874,13200,13244,14247,15717,16320,17167,18628,20937,23485,26004,28340,29943,31156,32362,32972,32042,30207,29665,27207,23243,19896
2006,8,25,17524,15942,14729,13834,13796,14430,15833,16652,17705,19682,22366,24824,27746,30156,31542,33035,33967,34057,33063,30609,29464,27188,23444,20100
2006,8,26,17524,15783,14425,13235,12940,12838,13430,14846,17576,20348,22875,25618,28654,31140,32962,34506,35887,35602,34417,32014,30076,27303,23678,20633
2006,8,27,17856,16004,14579,13589,13138,12808,13180,14868,18469,21567,24173,26672,29346,31217,32526,33428,33967,33561,32646,31099,30313,27047,23612,20028
2006,8,28,17409,15934,15009,14351,14290,15622,18334,18489,19034,21065,24215,27371,30247,32201,33922,35013,36106,36734,35844,34303,34183,31219,27189,23228
2006,8,29,20416,18443,17216,16087,15549,16661,19166,19646,20138,21576,24420,27555,30223,32711,33163,32849,34547,34895,34759,33547,32828,30158,25837,22450
2006,8,30,19554,17808,16658,15848,15704,16639,19254,19530,18837,19466,20463,20597,21156,22801,24114,26302,28669,29176,28407,27382,25277,22803,20393,17883
2006,8,31,15771,14383,13750,13398,13700,14707,17227,17948,17308,17552,17738,17448,17114,16866,16438,16571,17421,18441,19005,19421,19910,18741,16642,14575
2006,9,1,12952,12024,11543,10950,11319,12300,15000,15524,14965,15369,15622,15398,15074,14850,14834,14918,15225,16051,16386,16705,17417,16309,14758,13028
2006,9,2,11486,10667,10117,9880,9867,10183,11139,12841,14902,15984,16902,17562,17983,18560,19876,21206,22240,22769,22437,21534,21616,20116,18263,15651
2006,9,3,13509,12165,11340,10881,10698,10897,11611,13498,16378,18439,19536,20918,22122,23508,24609,25903,27229,27645,27023,25653,25420,23448,20550,17741
2006,9,4,15060,13474,12622,11933,11664,11640,12098,13326,15590,17781,19111,19031,18530,17624,16615,16487,16609,16919,17202,17825,17975,16558,15126,13500
2006,9,5,12226,11464,11089,10772,11047,12740,15381,15522,14767,14995,15029,15235,15264,15156,16054,17113,18091,18845,19161,20178,20633,19233,16744,14358
2006,9,6,12837,12062,11689,11463,11587,12820,15709,16015,15059,15630,16461,17465,18336,19562,20394,21838,22930,23332,23052,22060,22034,20336,17452,14631
2006,9,7,12815,11864,11459,11044,11245,12690,15373,15655,14998,14650,15157,15804,16808,18102,18492,19030,20714,21715,21858,21045,21686,20053,17216,14211
2006,9,8,12622,11669,11272,11095,11294,12550,15488,15792,14772,14909,15489,16306,17445,18665,18164,17762,19972,20687,20369,19544,19591,18272,15977,13823
2006,9,9,12194,11127,10510,10253,10371,10948,12428,13345,14325,15160,16160,17612,18853,20169,21184,22070,22966,23614,22752,21715,21283,19191,17138,14917
2006,9,10,13045,11569,10841,10369,10189,10417,11122,12449,14846,16508,17803,19150,20889,22198,23056,24079,24300,23634,22667,21914,21739,19161,17187,14919
2006,9,11,13345,12424,11655,11192,11327,12408,14396,15373,15537,15987,16019,16407,17013,17410,17726,18481,20041,20758,20383,20274,21201,19080,16149,13780
2006,9,12,12277,11432,10913,10704,10991,12417,15125,15476,14496,14247,14614,14757,14838,15111,15151,15787,17109,18093,18382,19058,19140,17532,15211,13264
2006,9,13,11795,10973,10650,10325,10783,12057,14799,15493,14662,14316,14551,14562,14784,15330,15258,15974,17197,17875,18650,19218,19203,17640,15058,13098
2006,9,14,11952,11295,10839,10459,10685,11896,14610,15235,14381,14657,14800,15223,15744,16439,16804,17660,19381,20331,20330,20131,20752,19083,16224,13677
2006,9,15,12049,11293,10711,10426,10728,11925,14530,14716,14121,14310,15163,15895,16473,17493,18113,19210,20296,20367,19954,19884,20163,18681,16583,14132
2006,9,16,12448,11497,10803,10523,10527,10930,12409,13783,14893,15854,16826,17665,18549,19187,19297,19749,20177,20064,19411,18835,18882,17389,15760,13890
2006,9,17,12057,10881,10159,9870,9846,10082,10972,12522,14815,16215,17059,17780,19078,20824,21749,22852,23280,23483,22571,21930,21498,19018,16735,14683
2006,9,18,12988,11948,11521,11063,11280,12268,14357,15109,15423,16223,17107,18319,19701,21151,22147,23490,24465,24759,23934,23288,23050,20664,17770,14952
2006,9,19,13220,12536,11841,11504,11804,13093,15756,15849,15206,15444,16370,17584,18671,19695,20419,21758,22993,23334,22568,21921,21508,19057,16229,13792
2006,9,20,12192,11546,10959,10722,11019,12239,14721,15141,14273,14504,14723,15148,15793,16068,16128,16587,17540,18303,18399,18823,18936,16996,14912,12855
2006,9,21,11253,10876,10591,10428,10985,12517,15585,16123,14749,14264,14300,14360,14563,14946,14667,15141,16301,17373,17597,18448,19155,17233,14723,12813
2006,9,22,11329,10818,10519,10256,10573,12087,15097,15391,14443,14446,14407,14394,14365,14543,14745,15283,16252,16865,17069,17690,18316,16728,14934,13093
2006,9,23,11692,10830,10394,10214,10291,10660,12151,13394,14651,15608,16172,17056,17852,18580,19273,20204,22047,22536,22278,22185,22215,20924,18638,16403
2006,9,24,14609,13294,12360,11863,11584,11656,12356,14196,16674,18520,19205,19966,20616,20285,19304,18997,19006,19196,19429,20584,19908,17894,15995,14020
2006,9,25,12299,11383,10959,10545,10722,11858,13680,14559,14597,15188,15150,15315,15328,15444,15071,15321,16181,17201,17529,18453,18544,17104,14707,12613
2006,9,26,11503,10958,10695,10653,10816,12257,15100,15847,14542,14152,14259,14116,14661,14609,14819,15231,16268,16872,17181,18246,18317,16919,14664,12580
2006,9,27,11273,10774,10479,10504,10903,12284,15241,15773,14312,14224,14327,14212,14719,15281,15434,16221,17256,18071,18222,19115,19055,17196,14874,12774
2006,9,28,11235,10537,10255,10149,10327,11723,14592,14995,13988,13994,14200,14274,14455,14559,14930,15672,16688,17089,17346,18169,17819,16138,14296,12338
2006,9,29,11104,10634,10390,10367,10725,12237,15323,15946,14923,14496,14111,13739,13277,13096,13298,13686,14483,14989,15389,16229,16614,15682,13899,12393
2006,9,30,11177,10708,10380,10425,10701,11472,13270,14862,15650,16015,15482,14558,13553,13153,13073,13372,13882,14586,14666,15783,15645,14844,13457,11845
2006,10,1,10463,9695,9480,9421,9364,9659,10811,11943,14057,14795,15190,14908,14732,14967,15354,15876,16264,16585,16688,17528,17604,15831,14182,12359
2006,10,2,11156,10561,10337,10383,10692,12004,14557,15479,14822,14900,14761,14190,15239,15934,16133,16832,17958,18582,18463,19585,19220,17177,14899,12490
2006,10,3,10912,10395,10273,10257,10500,12029,14927,15457,14636,14133,13955,13921,14394,15030,15808,16779,18215,19267,19210,19974,19197,17608,15424,12975
2006,10,4,11505,10820,10483,10314,10599,11926,14607,14962,14140,14005,14330,14903,15620,16742,17509,18760,20390,20925,20543,21254,20794,18570,15733,13390
2006,10,5,11933,11131,10558,10333,10688,12115,14721,15251,14259,14248,14831,15366,16097,16563,16912,17552,18783,19376,19393,20327,20038,18195,16095,13828
2006,10,6,11852,11088,10533,10216,10286,11568,14707,15364,14583,14418,14519,14539,14521,14522,14261,14521,15681,16937,17879,18572,18086,16965,15483,14134
2006,10,7,12743,11997,11573,11556,11826,12308,13817,15777,17088,18164,17998,17646,17307,16665,16176,16336,16717,17511,18144,18472,18021,16883,15374,13974
2006,10,8,12443,11555,11019,10842,10842,11181,12094,13893,16248,17768,17822,17386,16864,16542,15617,15200,15363,15547,16404,18005,17568,15933,14865,13311
2006,10,9,11948,11393,11205,11268,11665,13038,15415,16838,16712,16365,15968,15437,15105,15138,14991,15043,15407,16135,16854,18548,18434,16774,14383,12541
2006,10,10,8782,8394,8346,11414,11317,12620,15669,16628,15057,14670,14312,14077,13845,14064,14184,15024,16005,16823,17443,18775,17927,16577,14369,12378
2006,10,11,11015,10444,10190,10022,10450,11855,14497,15344,14071,13603,13417,13692,13598,13387,13047,13397,14482,15718,16669,17893,17607,16350,14403,11498
2006,10,12,11001,10451,10216,10324,10447,11687,14503,15195,13960,14012,13978,13735,13838,13491,13363,13614,14415,15297,16580,17957,17619,16572,15046,13347
2006,10,13,12301,12091,12215,12530,13456,15821,19457,20443,19019,17577,16299,15246,14886,14584,13830,13673,14746,15606,16688,18456,18619,18292,16935,15644
2006,10,14,14631,14304,14288,14565,15031,16190,18666,20064,20114,18562,17004,15933,14967,14301,14114,13979,14404,15122,16146,17684,17591,16842,15847,14883
2006,10,15,14268,14100,14090,14480,15045,15952,17509,20243,21595,20346,17966,16372,15636,15127,14592,14461,14591,15291,16305,18058,17664,16363,15406,14085
2006,10,16,13204,13043,13141,13161,13951,15518,18244,19214,18643,18080,17251,16339,15355,14887,14604,14799,15777,16851,18303,19491,18924,17560,15522,13750
2006,10,17,12654,12317,12174,12120,12776,14479,17345,18274,17353,17000,16828,16114,15691,15343,15071,15216,16635,17718,18563,18860,18076,17095,14914,13138
2006,10,18,11782,11315,11041,10974,11441,12960,16077,16636,15289,14440,14053,13832,13999,14394,14413,15183,16013,16900,17736,19250,18517,17062,15046,13022
2006,10,19,11529,10873,10360,10346,10809,12285,15111,15946,14900,14076,13674,13643,13646,13815,14136,14539,15483,16557,17952,18981,18343,16934,15236,13206
2006,10,20,11955,11200,10829,10554,10734,12142,15032,15609,14548,14199,14122,14024,13811,13998,13876,14128,14511,15254,16584,17696,17626,16800,15373,13921
2006,10,21,12857,12762,12676,12660,13223,14407,16666,18742,19875,19096,17275,16203,15162,14494,14082,14109,14573,15263,16213,17501,17213,16606,15510,14220
2006,10,22,13378,13072,13226,13435,13974,14694,15973,17742,19510,20147,19329,18387,17412,16062,15300,14711,14512,15160,16222,17447,17165,16118,14961,13554
2006,10,23,12776,12758,13093,13627,14640,16433,19322,20860,20219,19235,18369,18132,17606,17261,16903,17018,17906,19471,21693,23178,22954,21909,19927,18076
2006,10,24,17247,17093,17279,17566,18451,20481,23512,24070,22272,20373,18953,17998,17386,16669,16164,16462,17789,19442,22011,23579,23350,22774,20934,18699
2006,10,25,17868,17851,18169,18239,19124,21140,24303,25040,22858,20895,19294,17639,16416,15641,14935,15086,16113,17716,19982,21742,21688,21088,19655,17947
2006,10,26,17177,17247,17675,18170,19296,21427,25180,25949,23675,22066,19041,17153,15603,14754,14592,14961,15986,17769,19392,20449,19994,19254,17415,15656
2006,10,27,14655,14389,14404,14479,15396,17311,20453,21342,20106,19476,18407,17632,17359,17144,17005,17244,18419,19725,20918,21011,20199,18967,17176,15381
2006,10,28,14231,13819,13461,13481,13674,14161,15944,17576,18138,17561,17019,16138,15111,14611,14515,13741,14275,15437,17325,18670,18342,19019,18043,16897
2006,10,29,15803,15134,14983,15301,15748,16703,18670,21261,21133,20462,18324,16489,15299,14790,14307,14210,14822,16344,17537,17727,16956,15640,15027,14359
2006,10,30,14093,14248,14383,14822,15820,17857,20991,21619,18945,17129,15741,14656,14181,13831,13978,14366,14902,16699,18168,18141,17163,15898,14193,12743
2006,10,31,12086,11973,12250,12494,13560,15711,19315,19158,16971,15640,14493,13811,13007,13293,13140,13369,13960,15825,16422,16190,16155,15870,14081,12576
2006,11,1,11713,11699,11718,11765,12544,14626,17964,18000,15826,14684,14191,13196,13491,13443,12996,13232,14464,16213,17996,17948,17660,16087,14043,12219
2006,11,2,11243,10850,10659,10667,11351,13561,17108,17304,15909,15095,14515,13925,13160,13507,13596,13777,15107,17988,20203,21069,20839,20203,19052,17676
2006,11,3,17041,16987,17620,18274,19669,22474,26041,26074,23229,21115,19106,17683,16629,15861,15329,15728,17681,20951,23368,24257,24220,23536,22222,21306
2006,11,4,21145,21061,21344,22264,24303,25525,27511,29153,27999,25369,22915,20771,18671,17446,16481,16633,17904,20997,23245,23859,23715,23627,23135,22408
2006,11,5,22223,22637,22748,23298,24413,25337,27657,29851,28709,25156,21257,18997,17409,16224,15669,15582,16846,19835,21254,21522,21923,21133,20369,19453
2006,11,6,19292,19599,20237,21185,22702,24801,28219,27373,23508,20080,17979,16398,15339,14692,13812,14007,15442,18573,20679,21125,20818,19961,18769,17619
